gsa_par_id,gsa_hol_id,ua_grp_id,ranking,covered
102120_2888_01048,4161228,7V1D1,27079,0
102120_2888_01048,4161228,EPEZH,27079,0
519130_3088_00169,32284,7V1D1,27080,0
519130_3088_00169,32284,EPEZH,27080,0
2322100_3287_00350,48281636,7V1D1,27081,0
2322100_3287_00350,48281636,EPEZH,27081,0
618170_3091_00151,828,06IYG8X,27082,0
618170_3091_00151,828,EPEZH,27082,0
61710_2691_00191,324,FTV4XP,27083,0
61710_2691_00191,324,7V1D1,27083,0
61710_2691_00191,324,EPEZH,27083,0
618170_3090_00335,3640,7V1D1,27084,0
618170_3090_00335,3640,EPEZH,27084,0
1323170_4878_00032,20281628,FTV4XP,27085,0
1323170_4878_00032,20281628,7V1D1,27085,0
1323170_4878_00032,20281628,EPEZH,27085,0
618170_3092_00563,481612,FTV4XP,27086,0
618170_3092_00563,481612,7V1D1,27086,0
618170_3092_00563,481612,EPEZH,27086,0
126170_4273_00683,3624208,7V1D1,27087,0
126170_4273_00683,3624208,EPEZH,27087,0
126170_4075_00081,442880,7V1D1,27088,0
126170_4075_00081,442880,EPEZH,27088,0
102120_2888_00908,424828,7V1D1,27089,0
102120_2888_00908,424828,EPEZH,27089,0
1223170_3086_00069,36242024436,06IYG8X,27090,0
1223170_3086_00069,36242024436,EPEZH,27090,0
133170_3489_00296,8162832,EPEZH,27091,0
126170_4274_01054,3201620,7V1D1,27092,0
126170_4274_01054,3201620,EPEZH,27092,0
121170_4277_00689,48362032,7V1D1,27093,0
121170_4277_00689,48362032,EPEZH,27093,0
61710_2691_00375,36241642824,7V1D1,27094,0
61710_2691_00375,36241642824,EPEZH,27094,0
126170_4073_00162,36288361220,FTV4XP,27095,0
126170_4073_00162,36288361220,EPEZH,27095,0
2322100_3488_00231,420016,7V1D1,27096,0
2322100_3488_00231,420016,EPEZH,27096,0
161330_5065_00251,36201282028,7V1D1,27097,0
161330_5065_00251,36201282028,EPEZH,27097,0
25160_3092_00054,361620804,00N9,27098,0
25160_3092_00054,361620804,7V1D1,27098,0
25160_3092_00054,361620804,EPEZH,27098,0
181510_4478_00108,36122812160,7V1D1,27099,0
181510_4478_00108,36122812160,EPEZH,27099,0
126170_4274_00848,36836080,FTV4XP,27100,0
126170_4274_00848,36836080,7V1D1,27100,0
126170_4274_00848,36836080,EPEZH,27100,0
126170_4275_00189,4043236,EPEZH,27101,0
36110_4469_00614,36161220,7V1D1,27102,0
36110_4469_00614,36161220,EPEZH,27102,0
171190_4470_00580,28362820,7V1D1,27103,0
171190_4470_00580,28362820,EPEZH,27103,0
102120_2890_00210,203216,7V1D1,27104,0
102120_2890_00210,203216,EPEZH,27104,0
2322100_3287_00142,362812122012,7V1D1,27105,0
2322100_3287_00142,362812122012,EPEZH,27105,0
1323170_4876_00492,2032240,FTV4XP,27106,0
1323170_4876_00492,2032240,7V1D1,27106,0
1323170_4876_00492,2032240,EPEZH,27106,0
171190_4472_00795,32888,7V1D1,27107,0
171190_4472_00795,32888,EPEZH,27107,0
121170_4077_00215,16281632,7V1D1,27108,0
121170_4077_00215,16281632,EPEZH,27108,0
618170_3090_00733,4161288,5HZH1TH,27109,0
618170_3090_00733,4161288,7V1D1,27109,0
618170_3090_00733,4161288,EPEZH,27109,0
161100_3889_00135,882836,7V1D1,27110,0
161100_3889_00135,882836,EPEZH,27110,0
1813190_3287_00322,442028,06IYG8X,27111,0
1813190_3287_00322,442028,EPEZH,27111,0
102120_2890_00055,4820024,00N9,27112,0
102120_2890_00055,4820024,7V1D1,27112,0
102120_2890_00055,4820024,EPEZH,27112,0
171190_4472_01118,24321616,06IYG8X,27113,0
171190_4472_01118,24321616,EPEZH,27113,0
231700_3489_00419,8363632,7V1D1,27114,0
231700_3489_00419,8363632,EPEZH,27114,0
133170_3689_01093,128028,7V1D1,27115,0
133170_3689_01093,128028,EPEZH,27115,0
126170_4073_00380,3282412,7V1D1,27116,0
126170_4073_00380,3282412,EPEZH,27116,0
61710_2691_00237,2408,00N9,27117,0
61710_2691_00237,2408,7V1D1,27117,0
61710_2691_00237,2408,EPEZH,27117,0
126170_4475_00117,328832,7V1D1,27118,0
126170_4475_00117,328832,EPEZH,27118,0
171190_4271_00233,36248122824,7V1D1,27119,0
171190_4271_00233,36248122824,EPEZH,27119,0
25160_3092_00960,362048240,06IYG8X,27120,0
25160_3092_00960,362048240,EPEZH,27120,0
171190_4270_00399,4802820,06IYG8X,27121,0
171190_4270_00399,4802820,EPEZH,27121,0
171190_4471_00112,20322812,7V1D1,27122,0
171190_4471_00112,20322812,EPEZH,27122,0
171190_4271_00900,2836024,06IYG8X,27123,0
171190_4271_00900,2836024,EPEZH,27123,0
121170_4277_00150,3241228,7V1D1,27124,0
121170_4277_00150,3241228,EPEZH,27124,0
102120_2888_00700,36163636160,7V1D1,27125,0
102120_2888_00700,36163636160,EPEZH,27125,0
1223170_2886_00007,361620884,FTV4XP,27126,0
1223170_2886_00007,361620884,7V1D1,27126,0
1223170_2886_00007,361620884,EPEZH,27126,0
25160_3292_00724,36242028284,7V1D1,27127,0
25160_3292_00724,36242028284,EPEZH,27127,0
161330_5065_00781,3616168832,7V1D1,27128,0
161330_5065_00781,3616168832,EPEZH,27128,0
618120_3687_00116,428428,06IYG8X,27129,0
618120_3687_00116,428428,EPEZH,27129,0
126170_4073_00263,36048,7V1D1,27130,0
126170_4073_00263,36048,EPEZH,27130,0
2322100_3487_00042,36288123632,5HZH1TH,27131,0
2322100_3487_00042,36288123632,7V1D1,27131,0
2322100_3487_00042,36288123632,EPEZH,27131,0
618170_3091_00272,816,7V1D1,27132,0
618170_3091_00272,816,EPEZH,27132,0
36110_4469_00871,36248201216,06IYG8X,27133,0
36110_4469_00871,36248201216,EPEZH,27133,0
618170_3090_00230,361212,00N9,27134,0
618170_3090_00230,361212,7V1D1,27134,0
618170_3090_00230,361212,EPEZH,27134,0
231700_3289_00638,128428,7V1D1,27135,0
231700_3289_00638,128428,EPEZH,27135,0
171190_4072_00322,361624121624,7V1D1,27136,0
171190_4072_00322,361624121624,EPEZH,27136,0
126170_4274_01224,3220824,00N9,27137,0
126170_4274_01224,3220824,7V1D1,27137,0
126170_4274_01224,3220824,EPEZH,27137,0
171190_4272_00092,3620832240,7V1D1,27138,0
171190_4272_00092,3620832240,EPEZH,27138,0
126170_4475_00286,360168,06IYG8X,27139,0
126170_4475_00286,360168,EPEZH,27139,0
126170_4277_00089,3624420,7V1D1,27140,0
126170_4277_00089,3624420,EPEZH,27140,0
1811170_2890_00218,416201624,7V1D1,27141,0
1811170_2890_00218,416201624,EPEZH,27141,0
102120_2890_00246,40020,7V1D1,27142,0
102120_2890_00246,40020,EPEZH,27142,0
171190_4270_00227,3616204284,7V1D1,27143,0
171190_4270_00227,3616204284,EPEZH,27143,0
1323170_4876_00032,360124,FTV4XP,27144,0
1323170_4876_00032,360124,7V1D1,27144,0
1323170_4876_00032,360124,EPEZH,27144,0
2322100_3288_00503,361624121212,7V1D1,27145,0
2322100_3288_00503,361624121212,EPEZH,27145,0
102120_3088_00250,416432,00N9,27146,0
102120_3088_00250,416432,EPEZH,27146,0
126170_4073_00044,28281224,7V1D1,27147,0
126170_4073_00044,28281224,EPEZH,27147,0
1813190_3287_00317,8163232,7V1D1,27148,0
1813190_3287_00317,8163232,EPEZH,27148,0
618170_3091_00579,361624884,EPEZH,27149,0
618170_3093_00026,36201232028,06IYG8X,27150,0
618170_3093_00026,36201232028,EPEZH,27150,0
212190_3090_00101,3620832164,7V1D1,27151,0
212190_3090_00101,3620832164,EPEZH,27151,0
171190_4269_00268,24281632,7V1D1,27152,0
171190_4269_00268,24281632,EPEZH,27152,0
126170_4275_00051,32404,7V1D1,27153,0
126170_4275_00051,32404,EPEZH,27153,0
25160_3091_00661,36160,FTV4XP,27154,0
25160_3091_00661,36160,7V1D1,27154,0
25160_3091_00661,36160,EPEZH,27154,0
126170_4274_00744,36123632,7V1D1,27155,0
126170_4274_00744,36123632,EPEZH,27155,0
618170_2891_00287,416,7V1D1,27156,0
618170_2891_00287,416,EPEZH,27156,0
25160_3292_00697,361202080,FTV4XP,27157,0
25160_3292_00697,361202080,7V1D1,27157,0
25160_3292_00697,361202080,EPEZH,27157,0
61710_2892_00246,3620028820,7V1D1,27158,0
61710_2892_00246,3620028820,EPEZH,27158,0
126170_4074_00201,41628244,7V1D1,27159,0
126170_4074_00201,41628244,EPEZH,27159,0
126170_4273_00126,3282412,7V1D1,27160,0
126170_4273_00126,3282412,EPEZH,27160,0
618170_3091_00555,82832,FTV4XP,27161,0
618170_3091_00555,82832,7V1D1,27161,0
618170_3091_00555,82832,EPEZH,27161,0
181510_4676_00659,362844328,5HZH1TH,27162,0
181510_4676_00659,362844328,7V1D1,27162,0
181510_4676_00659,362844328,EPEZH,27162,0
2517160_5465_00134,204020,7V1D1,27163,0
2517160_5465_00134,204020,EPEZH,27163,0
102120_2888_00013,4122836,7V1D1,27164,0
102120_2888_00013,4122836,EPEZH,27164,0
1323170_4877_00394,20281624,7V1D1,27165,0
1323170_4877_00394,20281624,EPEZH,27165,0
121170_4080_00458,244012,7V1D1,27166,0
121170_4080_00458,244012,EPEZH,27166,0
25160_3291_00399,424200,7V1D1,27167,0
25160_3291_00399,424200,EPEZH,27167,0
1323170_4878_00027,20281628,FTV4XP,27168,0
1323170_4878_00027,20281628,7V1D1,27168,0
1323170_4878_00027,20281628,EPEZH,27168,0
1811170_2891_00001,3616241280,7V1D1,27169,0
1811170_2891_00001,3616241280,EPEZH,27169,0
618170_2892_00593,20432,7V1D1,27170,0
618170_2892_00593,20432,EPEZH,27170,0
12510_5663_00339,12322816,06IYG8X,27171,0
12510_5663_00339,12322816,EPEZH,27171,0
102120_3089_00308,420288,00N9,27172,0
102120_3089_00308,420288,7V1D1,27172,0
102120_3089_00308,420288,EPEZH,27172,0
171190_4470_00366,36161632128,7V1D1,27173,0
171190_4470_00366,36161632128,EPEZH,27173,0
181510_4676_00180,2828820,RTS5,27174,0
181510_4676_00180,2828820,RTS5,27174,0
181510_4676_00180,2828820,7V1D1,27174,0
181510_4676_00180,2828820,EPEZH,27174,0
121170_4277_00360,2824836,7V1D1,27175,0
121170_4277_00360,2824836,EPEZH,27175,0
171190_4070_00293,41632420,7V1D1,27176,0
171190_4070_00293,41632420,EPEZH,27176,0
133170_3689_00637,8122036,7V1D1,27177,0
133170_3689_00637,8122036,EPEZH,27177,0
212190_3288_00029,1243632,06IYG8X,27178,0
212190_3288_00029,1243632,EPEZH,27178,0
618170_3092_00149,41220032,7V1D1,27179,0
618170_3092_00149,41220032,EPEZH,27179,0
1811170_2690_00015,202016,7V1D1,27180,0
1811170_2690_00015,202016,EPEZH,27180,0
171190_4070_00109,28321620,7V1D1,27181,0
171190_4070_00109,28321620,EPEZH,27181,0
133170_3689_00631,48202032,7V1D1,27182,0
133170_3689_00631,48202032,EPEZH,27182,0
2322100_3488_00216,4323620,06IYG8X,27183,0
2322100_3488_00216,4323620,00N9,27183,0
2322100_3488_00216,4323620,EPEZH,27183,0
231700_3291_00009,436424,7V1D1,27184,0
231700_3291_00009,436424,EPEZH,27184,0
102120_3088_00181,282412,7V1D1,27185,0
102120_3088_00181,282412,EPEZH,27185,0
121170_4082_00108,328364,7V1D1,27186,0
121170_4082_00108,328364,EPEZH,27186,0
618120_3487_00185,48168,7V1D1,27187,0
618120_3487_00185,48168,EPEZH,27187,0
618170_3090_00345,2412,7V1D1,27188,0
618170_3090_00345,2412,EPEZH,27188,0
126170_4074_00246,3212028,FTV4XP,27189,0
126170_4074_00246,3212028,7V1D1,27189,0
126170_4074_00246,3212028,EPEZH,27189,0
161100_3689_00036,412248,EPEZH,27190,0
618170_2891_00445,2436,7V1D1,27191,0
618170_2891_00445,2436,EPEZH,27191,0
1811170_2688_00380,41684,FTV4XP,27192,0
1811170_2688_00380,41684,7V1D1,27192,0
1811170_2688_00380,41684,EPEZH,27192,0
121170_4278_00268,28321628,7V1D1,27193,0
121170_4278_00268,28321628,EPEZH,27193,0
212190_3089_00418,362824162032,5HZH1TH,27194,0
212190_3089_00418,362824162032,7V1D1,27194,0
212190_3089_00418,362824162032,EPEZH,27194,0
171190_4473_00261,361616361612,7V1D1,27195,0
171190_4473_00261,361616361612,EPEZH,27195,0
126170_4074_00146,3603232,7V1D1,27196,0
126170_4074_00146,3603232,EPEZH,27196,0
61710_2692_00496,44288,7V1D1,27197,0
61710_2692_00496,44288,EPEZH,27197,0
36110_4469_00449,41632028,EPEZH,27198,0
1323170_5077_00162,36162812160,7V1D1,27199,0
1323170_5077_00162,36162812160,EPEZH,27199,0
102120_2688_00078,48428,7V1D1,27200,0
102120_2688_00078,48428,EPEZH,27200,0
102120_2890_00326,3620032244,00N9,27201,0
102120_2890_00326,3620032244,7V1D1,27201,0
102120_2890_00326,3620032244,EPEZH,27201,0
126170_4474_00128,3282024,7V1D1,27202,0
126170_4474_00128,3282024,EPEZH,27202,0
126170_4073_00103,3243216,9SIS78,27203,0
126170_4073_00103,3243216,7V1D1,27203,0
126170_4073_00103,3243216,EPEZH,27203,0
2517160_5265_00190,44161628,7V1D1,27204,0
2517160_5265_00190,44161628,EPEZH,27204,0
618170_2891_00589,481612,7V1D1,27205,0
618170_2891_00589,481612,EPEZH,27205,0
161330_5065_00841,36202432032,06IYG8X,27206,0
161330_5065_00841,36202432032,EPEZH,27206,0
25160_3090_00048,3624122048,EPEZH,27207,0
171190_4470_00562,28321620,7V1D1,27208,0
171190_4470_00562,28321620,EPEZH,27208,0
121170_4079_00341,3620161200,7V1D1,27209,0
121170_4079_00341,3620161200,EPEZH,27209,0
36110_4469_01003,362024281216,06IYG8X,27210,0
36110_4469_01003,362024281216,EPEZH,27210,0
212190_3289_00075,32016,7V1D1,27211,0
212190_3289_00075,32016,EPEZH,27211,0
171190_4273_00091,412322436,7V1D1,27212,0
171190_4273_00091,412322436,EPEZH,27212,0
2322100_3288_00315,362002488,00N9,27213,0
2322100_3288_00315,362002488,7V1D1,27213,0
2322100_3288_00315,362002488,EPEZH,27213,0
181510_4478_00184,4816328,7V1D1,27214,0
181510_4478_00184,4816328,EPEZH,27214,0
171190_4473_00440,36242012204,7V1D1,27215,0
171190_4473_00440,36242012204,EPEZH,27215,0
2322100_3487_00007,36202432360,00N9,27216,0
2322100_3487_00007,36202432360,7V1D1,27216,0
2322100_3487_00007,36202432360,EPEZH,27216,0
133170_3689_00665,36288122024,7V1D1,27217,0
133170_3689_00665,36288122024,EPEZH,27217,0
12510_5665_00281,1636832,7V1D1,27218,0
12510_5665_00281,1636832,EPEZH,27218,0
126170_4274_01068,36243282016,7V1D1,27219,0
126170_4274_01068,36243282016,EPEZH,27219,0
133170_3690_00569,8281636,7V1D1,27220,0
133170_3690_00569,8281636,EPEZH,27220,0
12510_5663_00450,3624042012,7V1D1,27221,0
12510_5663_00450,3624042012,EPEZH,27221,0
2517160_5464_00057,162448,FTV4XP,27222,0
2517160_5464_00057,162448,7V1D1,27222,0
2517160_5464_00057,162448,EPEZH,27222,0
126170_4273_00314,32281628,9SIS78,27223,0
126170_4273_00314,32281628,7V1D1,27223,0
126170_4273_00314,32281628,EPEZH,27223,0
618170_2893_00139,12016,7V1D1,27224,0
618170_2893_00139,12016,EPEZH,27224,0
121170_4077_00508,16281632,7V1D1,27225,0
121170_4077_00508,16281632,EPEZH,27225,0
171190_4071_00420,361620440,06IYG8X,27226,0
171190_4071_00420,361620440,00N9,27226,0
171190_4071_00420,361620440,EPEZH,27226,0
171190_4271_00299,36248122824,7V1D1,27227,0
171190_4271_00299,36248122824,EPEZH,27227,0
1813190_3486_00009,32161220,7V1D1,27228,0
1813190_3486_00009,32161220,EPEZH,27228,0
102120_3088_00189,4202424,7V1D1,27229,0
102120_3088_00189,4202424,EPEZH,27229,0
121170_4080_01010,36200322416,7V1D1,27230,0
121170_4080_01010,36200322416,EPEZH,27230,0
171190_4271_00147,36161636020,EPEZH,27231,0
171190_4270_00446,160816,7V1D1,27232,0
171190_4270_00446,160816,EPEZH,27232,0
181510_4477_00120,2832320,7V1D1,27233,0
181510_4477_00120,2832320,EPEZH,27233,0
2517160_5264_00540,440836,7V1D1,27234,0
2517160_5264_00540,440836,EPEZH,27234,0
1323170_5077_00143,2028320,FTV4XP,27235,0
1323170_5077_00143,2028320,7V1D1,27235,0
1323170_5077_00143,2028320,EPEZH,27235,0
121170_4082_00951,2412032,EPEZH,27236,0
1813190_3287_00096,4362024,7V1D1,27237,0
1813190_3287_00096,4362024,EPEZH,27237,0
36110_4469_00778,2832036,06IYG8X,27238,0
36110_4469_00778,2832036,EPEZH,27238,0
102120_2889_00603,28120,06IYG8X,27239,0
102120_2889_00603,28120,EPEZH,27239,0
2322100_3288_00164,362824162032,5HZH1TH,27240,0
2322100_3288_00164,362824162032,7V1D1,27240,0
2322100_3288_00164,362824162032,EPEZH,27240,0
36110_4467_00005,321644,7V1D1,27241,0
36110_4467_00005,321644,EPEZH,27241,0
102120_2889_00555,36162416164,7V1D1,27242,0
102120_2889_00555,36162416164,EPEZH,27242,0
102120_2888_00638,416288,7V1D1,27243,0
102120_2888_00638,416288,EPEZH,27243,0
121170_4076_00079,2436012,7V1D1,27244,0
121170_4076_00079,2436012,EPEZH,27244,0
61710_2692_00322,48163612,00N9,27245,0
61710_2692_00322,48163612,7V1D1,27245,0
61710_2692_00322,48163612,EPEZH,27245,0
618170_3091_00317,2016,EPEZH,27246,0
133170_3490_00326,3612163684,7V1D1,27247,0
133170_3490_00326,3612163684,EPEZH,27247,0
12510_5664_00144,1603220,RTS5,27248,0
12510_5664_00144,1603220,9SIS78,27248,0
12510_5664_00144,1603220,7V1D1,27248,0
12510_5664_00144,1603220,EPEZH,27248,0
2517160_5264_01077,1636164,00N9,27249,0
2517160_5264_01077,1636164,7V1D1,27249,0
2517160_5264_01077,1636164,EPEZH,27249,0
61710_2692_00210,16016,7V1D1,27250,0
61710_2692_00210,16016,EPEZH,27250,0
1811170_2689_00145,2408,00N9,27251,0
1811170_2689_00145,2408,7V1D1,27251,0
1811170_2689_00145,2408,EPEZH,27251,0
171190_4271_00903,36202428280,06IYG8X,27252,0
171190_4271_00903,36202428280,EPEZH,27252,0
181510_4477_00421,3241616,7V1D1,27253,0
181510_4477_00421,3241616,EPEZH,27253,0
161330_4865_00149,4420208,00N9,27254,0
161330_4865_00149,4420208,7V1D1,27254,0
161330_4865_00149,4420208,EPEZH,27254,0
1323170_4877_00078,3624244204,FTV4XP,27255,0
1323170_4877_00078,3624244204,7V1D1,27255,0
1323170_4877_00078,3624244204,EPEZH,27255,0
36110_4469_01020,36201282016,7V1D1,27256,0
36110_4469_01020,36201282016,EPEZH,27256,0
121170_4078_00095,248120,9SIS78,27257,0
121170_4078_00095,248120,7V1D1,27257,0
121170_4078_00095,248120,EPEZH,27257,0
618170_2893_00044,361620804,7V1D1,27258,0
618170_2893_00044,361620804,EPEZH,27258,0
171190_4271_01063,41236820,7V1D1,27259,0
171190_4271_01063,41236820,EPEZH,27259,0
121170_4277_00006,4168324,FTV4XP,27260,0
121170_4277_00006,4168324,7V1D1,27260,0
121170_4277_00006,4168324,EPEZH,27260,0
171190_4473_00835,362032440,06IYG8X,27261,0
171190_4473_00835,362032440,EPEZH,27261,0
1813190_3086_00014,361624121212,FTV4XP,27262,0
1813190_3086_00014,361624121212,7V1D1,27262,0
1813190_3086_00014,361624121212,EPEZH,27262,0
61710_2892_00055,36201236012,00N9,27263,0
61710_2892_00055,36201236012,7V1D1,27263,0
61710_2892_00055,36201236012,EPEZH,27263,0
126170_4277_00160,3241228,7V1D1,27264,0
126170_4277_00160,3241228,EPEZH,27264,0
618170_2890_00075,361212,FTV4XP,27265,0
618170_2890_00075,361212,7V1D1,27265,0
618170_2890_00075,361212,EPEZH,27265,0
121170_4079_00546,36161632428,06IYG8X,27266,0
121170_4079_00546,36161632428,EPEZH,27266,0
121170_4278_00433,3202024,7V1D1,27267,0
121170_4278_00433,3202024,EPEZH,27267,0
133170_3689_00642,8201616,7V1D1,27268,0
133170_3689_00642,8201616,EPEZH,27268,0
126170_4273_00006,36203216424,5HZH1TH,27269,0
126170_4273_00006,36203216424,7V1D1,27269,0
126170_4273_00006,36203216424,EPEZH,27269,0
1223170_3087_00269,48368,7V1D1,27270,0
1223170_3087_00269,48368,EPEZH,27270,0
121170_4277_00134,28361636,7V1D1,27271,0
121170_4277_00134,28361636,EPEZH,27271,0
231700_3489_00107,432164,06IYG8X,27272,0
231700_3489_00107,432164,EPEZH,27272,0
519130_3088_00175,361212,7V1D1,27273,0
519130_3088_00175,361212,EPEZH,27273,0
618170_3091_00443,28120,06IYG8X,27274,0
618170_3091_00443,28120,EPEZH,27274,0
1323170_4876_00517,36248361232,EPEZH,27275,0
171190_4270_00637,32203228,7V1D1,27276,0
171190_4270_00637,32203228,EPEZH,27276,0
171190_4473_00257,32241632,7V1D1,27277,0
171190_4473_00257,32241632,EPEZH,27277,0
618170_3091_00391,2832,7V1D1,27278,0
618170_3091_00391,2832,EPEZH,27278,0
1323170_4878_00172,324200,7V1D1,27279,0
1323170_4878_00172,324200,EPEZH,27279,0
618170_3092_00296,41220032,7V1D1,27280,0
618170_3092_00296,41220032,EPEZH,27280,0
126170_4273_00010,36203216424,5HZH1TH,27281,0
126170_4273_00010,36203216424,7V1D1,27281,0
126170_4273_00010,36203216424,EPEZH,27281,0
171190_4071_00049,361624121624,7V1D1,27282,0
171190_4071_00049,361624121624,EPEZH,27282,0
2322100_3287_00202,48416,06IYG8X,27283,0
2322100_3287_00202,48416,EPEZH,27283,0
102120_2889_01025,362432161228,06IYG8X,27284,0
102120_2889_01025,362432161228,EPEZH,27284,0
161330_5065_00340,3224816,FTV4XP,27285,0
161330_5065_00340,3224816,7V1D1,27285,0
161330_5065_00340,3224816,EPEZH,27285,0
618120_3486_00335,48248,7V1D1,27286,0
618120_3486_00335,48248,EPEZH,27286,0
121170_4081_00111,2442028,7V1D1,27287,0
121170_4081_00111,2442028,EPEZH,27287,0
181510_4477_00076,28283232,00N9,27288,0
181510_4477_00076,28283232,7V1D1,27288,0
181510_4477_00076,28283232,EPEZH,27288,0
133170_3689_00373,3624284128,5HZH1TH,27289,0
133170_3689_00373,3624284128,7V1D1,27289,0
133170_3689_00373,3624284128,EPEZH,27289,0
171190_4270_00100,28322812,00N9,27290,0
171190_4270_00100,28322812,7V1D1,27290,0
171190_4270_00100,28322812,EPEZH,27290,0
133170_3489_00302,442028,06IYG8X,27291,0
133170_3489_00302,442028,EPEZH,27291,0
61710_2892_00692,36280163616,00N9,27292,0
61710_2892_00692,36280163616,7V1D1,27292,0
61710_2892_00692,36280163616,EPEZH,27292,0
126170_4073_00371,3220828,7V1D1,27293,0
126170_4073_00371,3220828,EPEZH,27293,0
618120_3488_00115,412088,7V1D1,27294,0
618120_3488_00115,412088,EPEZH,27294,0
171190_4071_00303,361620440,06IYG8X,27295,0
171190_4071_00303,361620440,00N9,27295,0
171190_4071_00303,361620440,EPEZH,27295,0
181510_4476_00604,48322428,7V1D1,27296,0
181510_4476_00604,48322428,EPEZH,27296,0
102120_2889_00896,36248363236,00N9,27297,0
102120_2889_00896,36248363236,7V1D1,27297,0
102120_2889_00896,36248363236,EPEZH,27297,0
2322100_3287_00282,3216,00N9,27298,0
2322100_3287_00282,3216,7V1D1,27298,0
2322100_3287_00282,3216,EPEZH,27298,0
126170_4474_00123,28282820,00N9,27299,0
126170_4474_00123,28282820,7V1D1,27299,0
126170_4474_00123,28282820,EPEZH,27299,0
126170_4274_00459,361612243612,7V1D1,27300,0
126170_4274_00459,361612243612,EPEZH,27300,0
2322100_3087_00031,3616241680,7V1D1,27301,0
2322100_3087_00031,3616241680,EPEZH,27301,0
231700_3290_00176,41232812,RTS5,27302,0
231700_3290_00176,41232812,7V1D1,27302,0
231700_3290_00176,41232812,EPEZH,27302,0
231700_3289_00583,3683232324,FTV4XP,27303,0
231700_3289_00583,3683232324,7V1D1,27303,0
231700_3289_00583,3683232324,EPEZH,27303,0
102120_3089_00206,42040,7V1D1,27304,0
102120_3089_00206,42040,EPEZH,27304,0
61710_2691_00470,16016,7V1D1,27305,0
61710_2691_00470,16016,EPEZH,27305,0
126170_4274_00175,1643228,7V1D1,27306,0
126170_4274_00175,1643228,EPEZH,27306,0
161330_5065_00544,36363620,7V1D1,27307,0
161330_5065_00544,36363620,EPEZH,27307,0
133170_3890_00002,36163216320,06IYG8X,27308,0
133170_3890_00002,36163216320,EPEZH,27308,0
36110_4268_00323,41682032,7V1D1,27309,0
36110_4268_00323,41682032,EPEZH,27309,0
1323170_4878_00067,3228284,FTV4XP,27310,0
1323170_4878_00067,3228284,7V1D1,27310,0
1323170_4878_00067,3228284,EPEZH,27310,0
181510_4476_00611,240124,7V1D1,27311,0
181510_4476_00611,240124,EPEZH,27311,0
151210_5276_00008,2024360,FTV4XP,27312,0
151210_5276_00008,2024360,7V1D1,27312,0
